NAME	Basal	Club	Goblet	Hillock	Multiciliated_Deuterosomal	Suprabasal
SYNE1	1	1	1	1	114.690282455615	1
SYNE4	1	50.0869211475978	41.2545602128835	1	1	1
SYNGR1	1	35.3998227779065	1	1	1	1
SYNJ2	1	33.1673326425984	1	1	1	1
SYT17	1	30.4614381595771	1	1	1	1
SYT8	150.464199949396	1	1	1	178.860543329194	1
SYTL5	1	27.2650718328728	1	50.6037692556667	1	1
SYVN1	1	43.660720746637	1	1	1	1
TAF12	53.2537787240179	1	1	27.6251187031563	1	57.3033502483615
TAGLN	113.77335746647	1	1	1	1	173.421743711272
TALAM1	1	42.2545240438072	1	50.1932298250104	1	1
TAPBPL	1	35.957883367432	1	1	1	1
TATDN1	37.4648170779375	1	1	1	38.0317329238429	70.4043125647614
TAX1BP3	214.574916361827	51.5694761626332	1	1	1	1
TBC1D14	30.6297953291791	1	1	44.7286996649659	1	1
TBC1D22A	1	29.8338427497595	1	1	1	1
TBC1D2B	33.493031929832	1	1	1	1	1
TBCC	33.430516731887	1	1	1	1	1
TBL1X	1	37.2054443728859	48.7370863781615	1	39.7172890557919	1
TBRG4	38.5961428448115	1	1	1	1	1
TCF12	51.5229086961098	38.5968016117485	56.2344181966391	1	1	1
TCIM	1	33.4649928743077	1	1	1	1
TCIRG1	1	70.2924535817721	105.278255314687	60.8682932665936	1	58.282494792248
TCN1	1	239.761965499651	307.045572667274	948.771141390392	1	169.626230367378
TCOF1	43.9554426091733	1	1	1	1	1
TCTEX1D2	1	1	1	1	542.722149911241	1
TCTEX1D4	1	1	1	1	130.791114170565	1
TCTN1	41.5542931808675	1	1	1	262.142296416344	1
TEKT1	1	1	1	1	322.537272982327	1
TEKT2	1	1	1	1	207.025161794644	1
TERF1	51.3206919451313	39.0886696799844	43.1581583876651	1	1	1
TEX26	1	1	1	1	141.770123618317	1
TEX9	1	1	1	1	120.456318981142	1
TF	1	105.740431946086	1	1	1	1
TFE3	38.2952820198253	1	1	1	1	1
TFF3	1	474.867146088229	1	1	511.199101710258	1
TFPI	1	57.9084249160561	1	1	1	1
TFPI2	180.982791711046	88.8787693653663	1	1	1	1
TFPT	1	1	1	1	124.528401526371	1
TGFBI	118.44775636325	1	1	1	1	1
TGFBR1	54.7589738800382	1	1	1	1	1
TGM5	1	1	1	61.0774268977053	1	1
THBD	49.0687109077034	1	1	73.8574129771843	1	105.814090141728
THBS1	228.51725027403	90.3497150523745	99.6794164021161	1	1	434.186735354974
THEM6	1	29.3170041364922	1	1	1	1
THOC6	39.9473358748489	1	1	1	1	1
THRB	1	66.717151491958	1	1	1	1
THSD4	38.0657489664741	1	1	1	1	1
TICAM1	1	1	50.9275515925338	1	1	1
TIMM21	36.5333619352318	1	1	1	1	1
TIMM9	42.9925713267438	1	1	1	1	1
TIMP2	1	49.4026165533701	194.604255042438	145.870426423641	1	221.503817187326
TIMP3	154.384545947122	1	1	1	1	1
TINAGL1	378.062251626929	1	50.8242133548089	1	1	133.676960078451
TJP3	1	53.0035578420494	48.8632766505831	1	137.122090733684	1
TLCD3A	45.671645108164	1	1	1	1	47.4698762814184
TLE4	1	1	50.2665180511759	1	48.3966686342285	1
TLK2	1	32.9832608161103	1	1	1	1
TLR2	1	37.2557858455919	139.969126105937	1	1	85.1949621363574
TLR5	1	33.100804212846	1	1	1	1
TMA16	51.1145585035867	1	56.8897945721393	1	1	60.8323344431617
TMC4	1	1	1	1	181.620039140026	1
TMEM107	1	1	1	1	160.030855102007	1
TMEM109	1	1	1	45.2570750547134	1	1
TMEM120A	1	38.3459178262121	1	1	1	1
TMEM126A	33.9802853497204	33.9822720809502	48.9588094102555	1	36.3408053129041	1
TMEM129	1	28.0509586565854	1	1	1	1
TMEM132A	31.9276501618617	1	1	1	1	35.7789460281359
TMEM14C	75.325967172658	1	1	1	66.0729876963739	1
TMEM184A	1	1	1	81.508332518598	1	1
TMEM190	1	1	1	1	2017.14220509164	1
TMEM213	1	50.2094858942605	1	1	1	1
TMEM231	1	1	1	1	309.459927522123	1
TMEM232	1	1	1	1	200.810544268759	1
TMEM238	1	45.5189427155014	62.1232784750631	1	1	1
TMEM254	1	1	1	1	70.6733950053785	48.3468822453019
TMEM263	1	31.037820222108	1	1	1	1
TMEM265	1	56.1937601090366	135.348916719162	122.172224526806	1	150.376827855286
TMEM35B	1	1	66.0258692303199	1	1	1
TMEM63B	36.5015863661525	1	1	1	1	1
TMEM67	1	1	1	1	170.500138920442	1
TMEM69	47.4178933615822	43.4090000407719	1	1	1	67.8232558230217
TMEM79	58.5173353807681	1	1	179.839142564544	1	82.8124355659416
TMEM9	35.737828770632	29.5456419180433	88.4828533967391	1	76.4625461773322	1
TMPO	33.9228253848349	1	1	1	1	1
TMPRSS11D	1	1	1	68.8612992128627	1	1
TMPRSS2	1	34.5373072453502	98.2162850829667	39.5847910551601	49.5152230449297	1
TMTC1	1	1	1	46.0796215829618	1	1
TMTC3	42.7793904072729	1	57.7104470209446	38.3092605809701	1	1
TMUB2	1	35.3275579900495	1	53.5560919976148	1	1
TNC	88.7265610526331	1	1	1	1	78.9836986506616
TNFAIP8L1	1	1	1	1	327.867469335675	1
TNFSF9	1	1	103.017327178078	1	1	1
TNS1	50.5877376833609	1	1	1	1	1
TOGARAM2	1	1	1	1	123.075018664286	1
TOM1L2	34.6852494498829	29.762526859604	1	155.604058636515	1	54.5425582473934
TOPORS	40.9582205916329	1	1	1	1	51.4710021961053
TOX3	1	76.7612576369014	1	1	1	1
TP53INP2	1	72.7779799060588	99.5176009905673	98.0399807834849	63.8994603421368	1
TP63	136.472646621921	1	1	1	1	1
TPCN1	1	43.5631286785578	54.4797654545282	1	1	1
TPM2	132.069717585856	41.9151960673875	1	1	1	1
TPMT	45.2320106482088	46.4793906586485	1	1	1	82.191190434077
TPPP3	1	1	1	1	3199.22413850147	1
TPRA1	33.6947626183086	1	47.6191595073831	1	1	103.625076654099
TPRG1	1	1	1	78.2758786100557	1	1
TPST2	38.9671685040744	1	1	1	1	1
TRADD	1	1	1	1	40.5427418320854	52.1299831440294
TRAF3	1	1	1	1	42.520646357772	49.9809895034845
TRAF3IP1	1	1	1	1	140.130670421907	1
TRAF3IP2	60.8105896592491	33.9975573252637	91.1156084705479	1	1	87.4891391643219
TRAK2	1	31.3097526899738	1	52.0690660068303	1	1
TREM2	55.9455452920967	1	1	1	1	1
TRIAP1	54.5973103010507	48.5863258922391	76.2895789307951	1	1	67.9665006754953
TRIB2	1	43.9788377412247	96.0441130730216	1	1	77.4282536442333
TRIM13	1	26.3446245978943	1	92.0275715716779	54.9162322015102	1
TRIM24	1	44.753072565139	1	59.2054889442017	1	1
TRIM4	1	1	1	42.1820156681321	1	1
TRIM5	1	37.5480865663286	44.7760352613664	1	1	1
TRIM7	1	1	1	129.840332919208	1	69.6602933120229
TRIO	1	25.6203263873545	1	1	1	1
TRMT6	1	1	1	1	1	49.8132801678723
TRNA	1	1	412.57365607251	201.356582064788	1	1
TRNE	1	1	164.695483971505	124.891913804199	1	59.8110813489853
TRNH	1	61.1979251868194	74.1033386530407	1	1	59.7333042758824
TRNI	1	59.1796132739979	97.0714311126661	63.5375468130515	1	94.4863412291569
TRNN	1	1	126.481506244842	104.029009684893	1	1
TRNP	1	1	1	89.9565781441843	1	1
TRNR	1	1	1	42.900742493989	1	1
TRNW	1	64.3983168906457	125.391942466903	54.4195300657963	1	64.1123118778208
TRPM4	1	38.7670980464086	1	51.816243966542	1	1
TRUB1	34.8294005770269	1	1	1	1	1
TRUB2	40.2217416717478	1	1	1	1	1
TSEN15	1	27.9140797447912	1	1	1	63.2613478774768
TSGA10	1	1	1	1	147.598383140907	1
TSPAN15	1	39.324790050578	75.0265679902116	54.5580339012887	35.1127807063915	1
TSPAN19	1	1	1	1	300.336056826194	1
TSPAN4	42.5321255995592	1	1	1	1	1
TSPAN5	38.7979346833038	1	1	52.6336951825195	1	1
TSPAN8	1	258.341741841211	1	42.7916572005577	1	1
TSPYL2	1	39.5833647236803	1	1	1	1
TTC21A	1	1	1	1	109.943507060493	1
TTC22	1	1	1	64.6731526314865	1	1
TTC25	1	1	1	1	126.362174451386	1
TTC26	1	1	1	1	119.838533233389	1
TTL	55.989100344137	1	1	1	1	1
TTLL10	1	1	1	1	114.107705903917	1
TTYH3	1	39.9718269732693	1	1	1	1
TUBA1A	40.147593102706	1	1	1	1445.35723273898	1
TUBA4B	1	1	1	1	370.025892204193	1
TUBB	176.627149989626	61.2006208533332	1	1	37.0016930158417	1
TUBB6	174.717122515319	1	60.5505515370841	86.9534630026939	1	225.291338788814
TXLNG	34.5005621369159	1	1	1	1	1
TXNDC11	1	37.0094006439958	1	62.786679422972	1	1
TYK2	1	33.1475182480728	1	46.9323227693366	1	58.869029984978
UBA5	1	32.63088063227	1	1	1	1
UBALD1	31.3672956986602	33.6382640947593	1	65.9373406398526	1	1
UBE2S	47.0567757127453	1	1	1	1	54.1987959153577
UBE4B	51.118524893354	1	1	43.1795875514585	1	1
UBR5	1	56.833099741695	1	1	58.8342336300735	1
UBXN10	1	1	1	1	250.093635653525	1
UBXN11	1	1	1	1	286.023304807748	1
UCA1	1	1	1	121.184535169002	1	1
UCKL1	1	24.0219174791968	1	1	1	1
UGGT1	1	29.6725901310486	1	1	1	1
ULK1	1	33.3194725421249	1	47.9947869039976	1	1
UMPS	35.4120585145039	1	1	57.7264023492912	1	61.1643322375709
UNC119B	1	1	1	1	111.264412424652	1
UNC5B	52.1923096846732	1	1	91.8475576050941	1	68.79239248589
UNC5B.AS1	1	1	1	100.85986732924	1	1
UNC93B1	1	43.4117348784438	45.2508084668606	1	110.904040053749	1
UPK1B	79.2341697320399	202.462775970932	424.737766871141	1537.14108917507	1	408.351308831317
UPP1	62.6937029240853	1	1	1	1	106.337409510527
UQCRC2	79.0490488510624	1	1	1	71.1253658131572	1
USB1	42.8579351099873	1	1	1	1	1
USP25	1	1	1	45.2634385839985	1	1
USP3	1	1	53.3031554521417	1	1	1
USP38	1	28.4438616407446	1	1	1	1
USP53	1	1	1	59.4983274858856	40.3356970890186	87.9764269163664
UTP6	36.7007852520546	1	1	1	1	1
UXS1	52.3478240691633	1	1	1	1	49.0835982873122
VAV3	1	28.2483797015373	1	61.9335227708902	1	1
VIM	107.176770943468	52.9330495164511	1	1	1	1
VIRMA	55.3235428188032	1	1	1	1	1
VMA21	41.07535932117	1	1	1	33.5386965954975	69.2820291232202
VMO1	1	369.555601228403	106.525194052534	1	42.3548804641707	1
VPS26B	29.2312232920526	1	44.7208388566439	1	36.7455282982164	1
VPS26C	32.3848552361257	44.7099697197617	1	1	1	1
VPS39	1	32.0391698579895	1	39.0596319161584	1	1
VPS72	28.9003260160018	29.9557387557748	1	1	1	66.9727934773071
VSIG10L	1	1	1	66.6600615047523	1	1
VSIG2	1	109.73922355186	144.164264375963	76.0037907523147	1	1
VSNL1	75.6421934254342	1	1	1	1	1
VTCN1	39.5833262970743	69.7020948293627	84.7146844971671	73.1598734161812	1	1
VWA1	1	54.1801955701095	68.2520121531354	1	1	1
VWA3B	1	1	1	1	170.068034027657	1
WAC.AS1	1	1	1	58.5280267063334	1	41.0450329262419
WDFY2	44.6754305819131	1	1	53.1123084902369	1	1
WDR18	36.1218878456268	1	1	1	1	1
WDR38	1	1	1	1	497.544128655067	1
WDR41	43.567644133984	1	1	1	1	1
WDR48	1	38.5376690223119	1	1	1	1
WDR54	1	1	1	1	489.768395668511	1
WDR60	1	1	1	1	159.323295827231	1
WDR66	1	1	1	1	264.475830370205	1
WDR75	1	1	1	1	1	49.4913146334296
WDR78	1	1	1	1	191.039050243437	1
WDR90	1	1	1	1	110.373905119165	1
WFDC21P	1	211.18975275029	662.379583838781	1415.44106762486	1	260.593341834294
WHAMM	1	36.6084137860728	1	1	1	1
WNK2	1	34.1224359617162	1	1	1	1
WNT10A	88.5359396368652	1	1	1	1	1
WNT4	131.23249931192	1	1	1	1	1
WRB	1	1	1	1	150.24580989765	1
WWC3	1	23.4560882964652	1	1	1	1
WWP2	1	67.3643070744341	96.3971510048013	64.5517891061496	61.6534949897862	1
XPC	42.251161756655	1	1	1	1	1
XPO6	1	30.6532214662898	55.4767313626547	43.530956486487	1	1
XRN1	1	29.0525164348024	1	51.4745762259339	1	1
YARS1	1	43.0249669202353	78.5550336408104	59.8471637637662	1	93.8458160052574
YDJC	1	1	1	1	1	52.6195726189982
YOD1	1	1	1	51.9248667676497	1	1
ZADH2	1	35.9337964927587	1	42.2826959398094	1	1
ZBBX	1	1	1	1	187.377529020287	1
ZBED5.AS1.1	1	1	1	1	180.003302874721	1
ZBTB41	1	29.5070948640244	1	1	1	1
ZBTB7B	1	31.8750055095599	1	64.565176961893	1	1
ZC3H6	1	50.7673274355103	48.1302062418215	1	50.6835059052749	1
ZDHHC2	1	43.9384020834268	1	1	1	1
ZDHHC21	1	1	1	42.4972569796219	1	1
ZER1	1	25.4418885254689	1	47.5303981583592	1	1
ZFPL1	1	33.4202139125565	1	1	1	1
ZG16B	1	53.204498339651	1	1	1	1
ZMIZ1	66.5421862922531	1	1	1	1	1
ZMYM3	1	34.0370721739361	1	1	1	1
ZMYND10	1	1	1	1	638.047640229555	1
ZNF131	38.2365796451958	1	1	1	1	62.9826418498226
ZNF226	1	27.4365180377482	1	1	1	1
ZNF281	42.3245890912817	38.7937740387879	1	1	1	70.9758408846679
ZNF358	39.0624063270475	1	1	1	1	1
ZNF37A	31.7468144440354	1	1	1	1	1
ZNF385A	187.564291508649	1	1	90.0461490048112	1	113.407018847298
ZNF395	80.2968655272472	38.760516863218	1	1	1	1
ZNF410	1	1	1	64.4084390549639	1	54.186614724685
ZNF431	35.711313482806	1	1	63.8238684408531	1	1
ZNF440	1	1	1	1	112.971887945729	1
ZNF462	37.7869254437827	1	1	1	1	1
ZNF487	1	1	1	1	114.61775484614	1
ZNF503	39.0566125985709	1	1	1	1	1
ZNF608	1	35.3836853257595	1	1	1	1
ZNF688	1	1	1	1	110.964422922117	1
ZNF787	1	40.9148344725214	48.2522708563648	1	1	1
ZNF812P	1	1	1	278.290731816086	1	92.4727184999596
ZNF91	1	36.7560313508936	1	1	1	1
ZNHIT2	1	1	1	1	115.359688997176	1
ZNHIT6	1	148.931628460589	171.334589899931	55.8084108613806	1	77.3443989927728
ZPR1	36.1160928481085	1	1	1	1	1
ZRANB1	1	26.8828733128069	1	50.8568109892221	1	67.8232303401559
ZSCAN31	1	1	1	59.9477471583538	1	1
ZYG11B	35.7672128072801	1	1	42.5348278361495	1	1
